,Time [s], V, RESP, II, AVR, PLETH
53338,426.7,0.49511000000000005,-0.00048864,0.2002,0.6202300000000001,2.8524
53339,426.71,0.50489,-0.00048864,0.2002,0.6202300000000001,2.8084
53340,426.72,0.50978,-0.00048864,0.20508,0.6202300000000001,2.7615
53341,426.73,0.5,-0.00048864,0.16992000000000002,0.6300100000000001,2.7126
53342,426.74,0.54497,-0.00048864,0.064941,0.71017,2.6598
53343,426.74,0.6652,-0.00048864,0.044922000000000004,0.6002,2.609
53344,426.75,0.88025,-0.00048864,0.9096700000000001,0.08455499999999999,2.5582
53345,426.76,1.0552,-0.00048864,1.5,-0.47067,2.5015
53346,426.77,1.1202,-0.00048864,1.5,-0.50049,2.4389
53347,426.78,0.48485,-0.00048864,1.2246,-0.030302999999999997,2.3715
53348,426.78,0.41007,-0.00048864,0.68018,0.31476,2.3001
53349,426.79,0.55523,-0.00048864,0.43018,0.48485,2.2248
53350,426.8,0.58016,-0.00048864,0.29004,0.56989,2.1457
53351,426.81,0.57527,-0.00048864,0.2251,0.6148600000000001,2.0645
53352,426.82,0.57527,-0.00048864,0.18994,0.64027,1.9824
53353,426.82,0.57527,-0.00048864,0.16504000000000002,0.65005,1.9022
53354,426.83,0.58016,-0.00048864,0.15527,0.65005,1.827
53355,426.84,0.58016,-0.00048864,0.15527,0.65494,1.7654
53356,426.85,0.58504,-0.00048864,0.16016,0.65494,1.7136
53357,426.86,0.59531,-0.00048864,0.16504000000000002,0.6451600000000001,1.6628
53358,426.86,0.6050800000000001,-0.00024432,0.17529,0.64027,1.6158
53359,426.87,0.6050800000000001,0.0,0.18018,0.6349,1.5758
53360,426.88,0.6202300000000001,0.0029318,0.2002,0.62512,1.5425
53361,426.89,0.6300100000000001,0.0058637,0.20508,0.6202300000000001,1.5152
53362,426.9,0.6451600000000001,0.009039799999999999,0.22021,0.60997,1.4927
53363,426.9,0.6603100000000001,0.012216,0.24023000000000003,0.6002,1.4741
53364,426.91,0.67009,0.015392,0.26025,0.5899300000000001,1.4565
53365,426.92,0.68035,0.018568,0.27002,0.58016,1.4399
53366,426.93,0.69501,0.021744,0.28026999999999996,0.56989,1.4252
53367,426.94,0.70039,0.024921000000000002,0.29004,0.56989,1.4096
53368,426.94,0.71017,0.028097000000000004,0.31006,0.56012,1.3978
53369,426.95,0.7199399999999999,0.031273,0.31982,0.54985,1.3881
53370,426.96,0.73021,0.034449,0.33984000000000003,0.54008,1.3763
53371,426.97,0.74536,0.037625,0.35986,0.52493,1.3636
53372,426.98,0.75513,0.040801,0.37012,0.52004,1.35
53373,426.98,0.77028,0.043977999999999996,0.39014,0.50489,1.3372
53374,426.99,0.77517,0.046909,0.41016,0.49511000000000005,1.3236
53375,427.0,0.79032,0.050086,0.43506000000000006,0.47507,1.3089
53376,427.01,0.8001,0.052039999999999996,0.45996000000000004,0.45992,1.2942
53377,427.02,0.81525,0.053995,0.49023,0.44477,1.2805
53378,427.02,0.8250200000000001,0.054972,0.5151399999999999,0.43011000000000005,1.2659
53379,427.03,0.8304,0.05619400000000001,0.55518,0.40469,1.2522
53380,427.04,0.8250200000000001,0.056438,0.58496,0.38514,1.2424
53381,427.05,0.82014,0.056926,0.61475,0.36999,1.2356
53382,427.06,0.8001,0.056682,0.62988,0.35973,1.2258
53383,427.06,0.77028,0.056438,0.61475,0.35973,1.2151
53384,427.07,0.73021,0.054238999999999996,0.56494,0.38514,1.2043
53385,427.08,0.68035,0.052284000000000004,0.49512,0.43011000000000005,1.1945
53386,427.09,0.6349,0.04862,0.41991999999999996,0.47507,1.1848
53387,427.1,0.6002,0.044955,0.35498,0.52004,1.176
53388,427.1,0.56989,0.039580000000000004,0.29491999999999996,0.55523,1.1681
53389,427.11,0.54985,0.034449,0.26025,0.57527,1.1603
53390,427.12,0.5351899999999999,0.028341,0.23485999999999999,0.59531,1.1544
53391,427.13,0.5351899999999999,0.022233000000000003,0.22021,0.6002,1.1496
53392,427.14,0.52981,0.017102000000000003,0.22021,0.6002,1.1447
53393,427.14,0.5351899999999999,0.012216,0.21484,0.6050800000000001,1.1437
53394,427.15,0.52981,0.0080625,0.21484,0.6050800000000001,1.1457
53395,427.16,0.52981,0.0041534,0.21484,0.60997,1.1457
53396,427.17,0.5351899999999999,0.0017102,0.21484,0.6050800000000001,1.1447
53397,427.18,0.52981,-0.00048864,0.22021,0.6050800000000001,1.1427
53398,427.18,0.5351899999999999,-0.00048864,0.22021,0.6050800000000001,1.1378
53399,427.19,0.52981,-0.00048864,0.22021,0.6002,1.131
53400,427.2,0.5351899999999999,-0.00048864,0.2251,0.59531,1.1222
53401,427.21,0.5351899999999999,-0.00048864,0.2251,0.6002,1.1153
53402,427.22,0.5351899999999999,-0.00048864,0.22998000000000002,0.59531,1.1153
53403,427.22,0.52981,-0.00048864,0.22998000000000002,0.59531,1.131
53404,427.23,0.52981,-0.00048864,0.23485999999999999,0.59531,1.1711
53405,427.24,0.52493,-0.00048864,0.24511999999999998,0.5899300000000001,1.2287
53406,427.25,0.5351899999999999,-0.00048864,0.24511999999999998,0.5899300000000001,1.3109
53407,427.26,0.52493,-0.00048864,0.23485999999999999,0.59531,1.436
53408,427.26,0.52004,0.0014659,0.24023000000000003,0.5899300000000001,1.5963
53409,427.27,0.52493,0.0036648,0.24511999999999998,0.58504,1.7830000000000001
53410,427.28,0.52493,0.010506,0.25,0.5899300000000001,1.9824
53411,427.29,0.5351899999999999,0.017591,0.26514,0.57527,2.1808
53412,427.3,0.565,0.024921000000000002,0.30029,0.54985,2.3675
53413,427.3,0.5899300000000001,0.03225,0.33496,0.5351899999999999,2.5337
53414,427.31,0.6148600000000001,0.039580000000000004,0.375,0.50978,2.6755
53415,427.32,0.6300100000000001,0.046909,0.41503999999999996,0.47996000000000005,2.7898
53416,427.33,0.6349,0.054238999999999996,0.43018,0.46481000000000006,2.8778
53417,427.34,0.62512,0.061569000000000006,0.45508000000000004,0.43988,2.9413
53418,427.34,0.60997,0.06865399999999999,0.4751,0.43011000000000005,2.9775
53419,427.35,0.56989,0.075739,0.3999,0.46481000000000006,2.9951
53420,427.36,0.54008,0.081603,0.33984000000000003,0.52004,3.0049
53421,427.37,0.51515,0.087711,0.2749,0.565,3.0059
53422,427.38,0.5,0.09284099999999999,0.2251,0.6002,2.998
53423,427.38,0.50489,0.098216,0.2002,0.6202300000000001,2.9814
53424,427.39,0.49511000000000005,0.10359000000000002,0.2002,0.6202300000000001,2.958
53425,427.4,0.49511000000000005,0.10897000000000001,0.2002,0.6202300000000001,2.9296
53426,427.41,0.49511000000000005,0.11459000000000001,0.2002,0.6202300000000001,2.8964
53427,427.42,0.49511000000000005,0.12045,0.2002,0.6202300000000001,2.8583
53428,427.42,0.49511000000000005,0.12655999999999998,0.2002,0.6202300000000001,2.8152
53429,427.43,0.50489,0.13291,0.2002,0.6202300000000001,2.7693
53430,427.44,0.5,0.13951,0.2002,0.6202300000000001,2.7234
53431,427.45,0.49511000000000005,0.14635,0.15527,0.6451600000000001,2.6764
53432,427.46,0.56012,0.1527,0.040039,0.7199399999999999,2.6256
53433,427.46,0.7199399999999999,0.1593,0.27002,0.52493,2.5709
53434,427.47,0.94037,0.16565,1.0649,-0.030302999999999997,2.5112
53435,427.48,1.0753,0.17225,1.5,-0.50049,2.4467
53436,427.49,0.82014,0.17982,1.5,-0.43548000000000003,2.3783
53437,427.5,0.40469,0.18764,1.0098,0.099707,2.305
53438,427.5,0.3998,0.19619,0.6001,0.35973,2.2287
53439,427.51,0.56989,0.20474,0.38525,0.50978,2.1486
53440,427.52,0.58504,0.21256,0.26514,0.58016,2.0674
53441,427.53,0.57527,0.22038000000000002,0.21484,0.6148600000000001,1.9853
53442,427.54,0.57527,0.22771,0.18018,0.64027,1.9052
53443,427.54,0.57527,0.23528000000000002,0.16504000000000002,0.6451600000000001,1.8377
53444,427.55,0.58016,0.24408000000000002,0.15527,0.65005,1.7801
53445,427.56,0.58016,0.25311999999999996,0.1499,0.65494,1.7224
53446,427.57,0.5899300000000001,0.26338,0.1499,0.65005,1.6676
53447,427.58,0.5899300000000001,0.27388,0.16504000000000002,0.64027,1.6197
53448,427.58,0.6050800000000001,0.28561,0.17529,0.64027,1.5777
53449,427.59,0.60997,0.29758,0.18018,0.6300100000000001,1.5425
53450,427.6,0.6202300000000001,0.31029,0.19530999999999998,0.6202300000000001,1.5122
53451,427.61,0.62512,0.32299,0.2002,0.6202300000000001,1.4868
53452,427.62,0.6349,0.33471999999999996,0.21484,0.60997,1.4653
53453,427.62,0.6451600000000001,0.34645,0.22998000000000002,0.59531,1.4467
53454,427.63,0.65494,0.35744000000000004,0.24511999999999998,0.5899300000000001,1.4291
53455,427.64,0.6652,0.36843000000000004,0.26025,0.58016,1.3891
53456,427.65,0.67498,0.38089,0.27002,0.56989,1.3372
53457,427.66,0.67498,0.3936,0.29004,0.565,1.304
53458,427.66,0.69013,0.40753,0.29491999999999996,0.56012,1.2805
53459,427.67,0.70039,0.42145,0.31494,0.54985,1.262
53460,427.68,0.71017,0.43463999999999997,0.33008000000000004,0.54008,1.2454
53461,427.69,0.7199399999999999,0.44783999999999996,0.33984000000000003,0.5351899999999999,1.2297
53462,427.7,0.73021,0.4603,0.36523,0.52493,1.2131
53463,427.7,0.74536,0.47276,0.38525,0.50489,1.1965
53464,427.71,0.75513,0.48595,0.40479,0.49511000000000005,1.1799
53465,427.72,0.76002,0.49914,0.43018,0.47507,1.1632
53466,427.73,0.77028,0.51307,0.45508000000000004,0.45503000000000005,1.1476
53467,427.74,0.7854300000000001,0.5272399999999999,0.48486,0.43988,1.1329
53468,427.74,0.7854300000000001,0.5411699999999999,0.5200199999999999,0.41496000000000005,1.1222
53469,427.75,0.79032,0.55534,0.55518,0.39492,1.1144
53470,427.76,0.79032,0.56902,0.58008,0.38514,1.1036
53471,427.77,0.7800600000000001,0.58295,0.61475,0.35973,1.0929
53472,427.78,0.76002,0.59467,0.62012,0.35484,1.0811
53473,427.78,0.7350899999999999,0.6064,0.6049800000000001,0.35484,1.0704
53474,427.79,0.69501,0.61617,0.54492,0.39003000000000004,1.0596
53475,427.8,0.65005,0.6261899999999999,0.47998,0.435,1.0508
53476,427.81,0.60997,0.63474,0.39502,0.47996000000000005,1.043
53477,427.82,0.56989,0.6432899999999999,0.31982,0.52981,1.0352
53478,427.82,0.5351899999999999,0.65062,0.28026999999999996,0.56012,1.0274
53479,427.83,0.52004,0.6582,0.24511999999999998,0.58016,1.0186
53480,427.84,0.50489,0.6643,0.2251,0.59531,1.0147
53481,427.85,0.5,0.6704100000000001,0.21484,0.6050800000000001,1.0127
53482,427.86,0.50489,0.6755399999999999,0.20508,0.6148600000000001,1.0088
53483,427.86,0.5,0.68067,0.20995999999999998,0.6202300000000001,1.0039
53484,427.87,0.5,0.6853199999999999,0.20995999999999998,0.60997,1.001
53485,427.88,0.50489,0.6902,0.21484,0.60997,0.99902
53486,427.89,0.50489,0.69509,0.22021,0.60997,0.9970700000000001
53487,427.9,0.5,0.69998,0.2251,0.6002,0.99413
53488,427.9,0.50978,0.70608,0.2251,0.6050800000000001,0.98925
53489,427.91,0.50489,0.71244,0.22021,0.6002,0.9814299999999999
53490,427.92,0.5,0.71977,0.24023000000000003,0.59531,0.97165
53491,427.93,0.50489,0.7271,0.22998000000000002,0.59531,0.96383
53492,427.94,0.5,0.7346699999999999,0.2251,0.6002,0.96285
53493,427.94,0.5,0.74249,0.22998000000000002,0.59531,0.9736100000000001
53494,427.95,0.49511000000000005,0.75079,0.22998000000000002,0.59531,1.001
53495,427.96,0.49022,0.7591,0.24511999999999998,0.5899300000000001,1.0557
53496,427.97,0.49511000000000005,0.7701,0.24023000000000003,0.58504,1.1457
53497,427.98,0.49022,0.78109,0.23485999999999999,0.59531,1.2717
53498,427.98,0.49022,0.79404,0.24023000000000003,0.5899300000000001,1.4321
53499,427.99,0.49022,0.80723,0.24511999999999998,0.59531,1.6178
53500,428.0,0.49022,0.81945,0.24023000000000003,0.59531,1.8162
53501,428.01,0.5,0.83191,0.25488,0.58016,2.0147
53502,428.02,0.52493,0.84388,0.28515999999999997,0.565,2.2014
53503,428.02,0.54985,0.85585,0.31982,0.54008,2.3685
53504,428.03,0.58016,0.8700200000000001,0.35498,0.52004,2.5103
53505,428.04,0.59531,0.88444,0.375,0.50489,2.6119
53506,428.05,0.6050800000000001,0.90081,0.4248,0.47018999999999994,2.6833
53507,428.06,0.6002,0.9171799999999999,0.4502,0.45503000000000005,2.7449
53508,428.06,0.6050800000000001,0.93501,0.48486,0.43011000000000005,2.7918
53509,428.07,0.56989,0.95309,0.44482,0.45015,2.8221
53510,428.08,0.5351899999999999,0.9719,0.37988,0.49511000000000005,2.8387
53511,428.09,0.50489,0.99072,0.31006,0.54497,2.8426
53512,428.1,0.47996000000000005,0.99536,0.24511999999999998,0.5899300000000001,2.8368
53513,428.1,0.47018999999999994,1.0,0.20508,0.6148600000000001,2.8211
53514,428.11,0.46481000000000006,1.0,0.2002,0.6202300000000001,2.7977
53515,428.12,0.47018999999999994,1.0,0.20508,0.60997,2.7674
53516,428.13,0.46481000000000006,1.0,0.19530999999999998,0.6202300000000001,2.7312
53517,428.14,0.46481000000000006,1.0,0.20508,0.6148600000000001,2.6901
53518,428.14,0.47507,1.0,0.2002,0.6148600000000001,2.6481
53519,428.15,0.47996000000000005,1.0,0.2002,0.6148600000000001,2.6041
53520,428.16,0.48485,1.0,0.20508,0.60997,2.5562
53521,428.17,0.47507,1.0,0.16992000000000002,0.6300100000000001,2.5054
53522,428.18,0.52493,1.0,0.070312,0.70039,2.4516
53523,428.18,0.65005,1.0,0.02002,0.7199399999999999,2.3939
53524,428.19,0.92522,1.0,0.79492,0.16471,2.3333
53525,428.2,1.0855,1.0,1.5,-0.40567,2.2678
53526,428.21,0.92522,1.0,1.5,-0.50049,2.1984
53527,428.22,0.45992,1.0,1.2397,-0.030302999999999997,2.1241
53528,428.22,0.3651,1.0,0.6401399999999999,0.32991,2.045
53529,428.23,0.52004,1.0,0.41016,0.49022,1.9619
53530,428.24,0.54985,1.0,0.28026999999999996,0.56989,1.8886
53531,428.25,0.54497,1.0,0.20995999999999998,0.6148600000000001,1.8201
53532,428.26,0.54497,1.0,0.16992000000000002,0.64027,1.7468
53533,428.26,0.54985,1.0,0.1499,0.65005,1.6745
53534,428.27,0.54985,1.0,0.14502,0.6603100000000001,1.607
53535,428.28,0.55523,1.0,0.14502,0.65494,1.5455
53536,428.29,0.565,1.0,0.1499,0.65005,1.4917
53537,428.3,0.56989,1.0,0.1499,0.65494,1.4457
53538,428.3,0.57527,1.0,0.16016,0.64027,1.4066
53539,428.31,0.58016,1.0,0.16992000000000002,0.64027,1.3744
53540,428.32,0.58504,1.0,0.18018,0.6300100000000001,1.347
53541,428.33,0.5899300000000001,1.0,0.19530999999999998,0.6202300000000001,1.3226
53542,428.34,0.6050800000000001,1.0,0.20508,0.6148600000000001,1.3021
53543,428.34,0.60997,1.0,0.22021,0.6050800000000001,1.2884
53544,428.35,0.62512,1.0,0.24023000000000003,0.59531,1.2776
53545,428.36,0.6349,1.0,0.25488,0.5899300000000001,1.2649
53546,428.37,0.65005,1.0,0.27002,0.56989,1.2512
53547,428.38,0.6603100000000001,1.0,0.28515999999999997,0.565,1.2375
53548,428.38,0.67498,1.0,0.30029,0.55523,1.2229
53549,428.39,0.68035,1.0,0.31982,0.54497,1.2082
53550,428.4,0.69501,1.0,0.33984000000000003,0.52493,1.1935
53551,428.41,0.70039,1.0,0.35986,0.52004,1.1789
53552,428.42,0.71505,1.0,0.37988,0.5,1.1642
53553,428.42,0.72532,1.0,0.40479,0.49022,1.1505
53554,428.43,0.74536,1.0,0.43018,0.47507,1.1369
53555,428.44,0.75024,1.0,0.45508000000000004,0.46481000000000006,1.1271
53556,428.45,0.77028,1.0,0.47998,0.45015,1.1183
53557,428.46,0.77028,1.0,0.50488,0.43011000000000005,1.1065
53558,428.46,0.7800600000000001,1.0,0.54492,0.41007,1.0948
53559,428.47,0.7854300000000001,1.0,0.58008,0.39003000000000004,1.0821
53560,428.48,0.79032,1.0,0.61475,0.35973,1.0694
53561,428.49,0.79032,1.0,0.6499,0.33969,1.0577
53562,428.5,0.77517,1.0,0.6748,0.32991,1.0459
53563,428.5,0.75513,1.0,0.66504,0.32502,1.0352
53564,428.51,0.7199399999999999,1.0,0.625,0.35484,1.0235
53565,428.52,0.68035,1.0,0.56006,0.39003000000000004,1.0127
53566,428.53,0.6349,1.0,0.47998,0.43988,1.0039
53567,428.54,0.6002,1.0,0.40479,0.48485,0.99511
53568,428.54,0.57527,1.0,0.35498,0.52004,0.9902200000000001
53569,428.55,0.55523,1.0,0.31494,0.54985,0.98729
53570,428.56,0.5351899999999999,1.0,0.29004,0.56989,0.9833799999999999
53571,428.57,0.52981,1.0,0.2749,0.57527,0.97849
53572,428.58,0.52493,1.0,0.27002,0.58016,0.9736100000000001
53573,428.58,0.52981,1.0,0.26514,0.58504,0.96872
53574,428.59,0.52981,1.0,0.25488,0.5899300000000001,0.96383
53575,428.6,0.5351899999999999,1.0,0.25488,0.5899300000000001,0.95894
53576,428.61,0.52493,1.0,0.26025,0.5899300000000001,0.9550299999999999
53577,428.62,0.5351899999999999,1.0,0.26025,0.58016,0.95015
53578,428.62,0.5351899999999999,1.0,0.26025,0.58016,0.94526
53579,428.63,0.5351899999999999,1.0,0.26025,0.58504,0.93842
53580,428.64,0.5351899999999999,1.0,0.26025,0.58504,0.9345100000000001
53581,428.65,0.52981,1.0,0.25488,0.58016,0.9315700000000001
53582,428.66,0.5351899999999999,1.0,0.25488,0.58016,0.92669
53583,428.66,0.52493,1.0,0.25,0.58504,0.92766
53584,428.67,0.52004,1.0,0.24511999999999998,0.5899300000000001,0.9433
53585,428.68,0.52981,1.0,0.24511999999999998,0.5899300000000001,0.9833799999999999
53586,428.69,0.52004,1.0,0.24511999999999998,0.5899300000000001,1.0567
53587,428.7,0.52004,1.0,0.24511999999999998,0.5899300000000001,1.1681
53588,428.7,0.52004,1.0,0.24023000000000003,0.59531,1.3177
53589,428.71,0.52004,1.0,0.24023000000000003,0.59531,1.4976
53590,428.72,0.52493,0.9738600000000001,0.24511999999999998,0.59531,1.6969999999999998
53591,428.73,0.5351899999999999,0.94796,0.26025,0.58016,1.9032
53592,428.74,0.56012,0.9228,0.29491999999999996,0.565,2.0792
53593,428.74,0.5899300000000001,0.8978700000000001,0.33496,0.54008,2.2297
53594,428.75,0.6148600000000001,0.8739299999999999,0.36523,0.52004,2.3812
53595,428.76,0.6300100000000001,0.8499899999999999,0.3999,0.49511000000000005,2.5171
53596,428.77,0.62512,0.8243299999999999,0.41503999999999996,0.48485,2.6305
53597,428.78,0.6050800000000001,0.7986800000000001,0.43506000000000006,0.47018999999999994,2.7195
53598,428.78,0.6148600000000001,0.77181,0.45508000000000004,0.45503000000000005,2.7859
53599,428.79,0.565,0.74493,0.39014,0.49022,2.8319
53600,428.8,0.54985,0.72001,0.34521,0.52981,2.8592
53601,428.81,0.52004,0.69533,0.2749,0.57527,2.8719
53602,428.82,0.50978,0.67261,0.22021,0.6148600000000001,2.8719
53603,428.82,0.50489,0.64989,0.18994,0.6300100000000001,2.8612
53604,428.83,0.50489,0.62717,0.18506,0.6300100000000001,2.8407
53605,428.84,0.50489,0.60469,0.18506,0.6349,2.8133
53606,428.85,0.50489,0.58221,0.18994,0.62512,2.7801
53607,428.86,0.50489,0.55998,0.19530999999999998,0.62512,2.7419
53608,428.86,0.50978,0.54019,0.19530999999999998,0.62512,2.6999
53609,428.87,0.51515,0.52065,0.2002,0.6202300000000001,2.653
53610,428.88,0.52004,0.50305,0.19530999999999998,0.6202300000000001,2.6022
53611,428.89,0.50978,0.48571000000000003,0.14014000000000001,0.65494,2.5474
53612,428.9,0.56989,0.47105,0.024902,0.7350899999999999,2.4888
53613,428.9,0.75513,0.45638999999999996,0.31494,0.50489,2.4272
53614,428.91,0.9902200000000001,0.44393,1.1797,-0.075269,2.3607
53615,428.92,1.2004,0.43171000000000004,1.5,-0.50049,2.2903
53616,428.93,0.88025,0.42194,1.5,-0.44575,2.2141
53617,428.94,0.42473,0.41241000000000005,1.0347,0.094819,2.1437
53618,428.94,0.41984,0.40508,0.5898399999999999,0.37488,2.0743
53619,428.95,0.58504,0.39775,0.375,0.52004,1.9971
53620,428.96,0.59531,0.39261999999999997,0.25488,0.59531,1.9169
53621,428.97,0.58504,0.38749,0.2002,0.62512,1.8368
53622,428.98,0.58504,0.38383,0.16992000000000002,0.6451600000000001,1.7595
53623,428.98,0.5899300000000001,0.38040999999999997,0.1499,0.65494,1.6882
53624,428.99,0.5899300000000001,0.37772,0.14502,0.6652,1.6217
53625,429.0,0.6002,0.37503000000000003,0.14502,0.6652,1.5630000000000002
53626,429.01,0.6002,0.37283,0.1499,0.6603100000000001,1.5122
53627,429.02,0.6050800000000001,0.37063,0.1499,0.65494,1.4682
53628,429.02,0.60997,0.3677,0.16016,0.65005,1.4321
53629,429.03,0.6202300000000001,0.36501,0.17529,0.64027,1.4018
53630,429.04,0.62512,0.36184,0.18018,0.6349,1.3793
53631,429.05,0.6349,0.35866,0.19530999999999998,0.6300100000000001,1.3627
53632,429.06,0.65005,0.35548,0.2002,0.6202300000000001,1.347
53633,429.06,0.6652,0.35231,0.22021,0.60997,1.3324
53634,429.07,0.67498,0.34889000000000003,0.22998000000000002,0.6002,1.3177
53635,429.08,0.68524,0.34571,0.24511999999999998,0.59531,1.304
53636,429.09,0.69501,0.34083,0.26514,0.58504,1.2913
53637,429.1,0.70528,0.33618000000000003,0.2749,0.57527,1.2786
53638,429.1,0.7199399999999999,0.33032,0.29004,0.56989,1.2659
53639,429.11,0.72532,0.32445999999999997,0.30029,0.56012,1.2532
53640,429.12,0.7350899999999999,0.3181,0.3252,0.54985,1.2405
53641,429.13,0.74536,0.312,0.33984000000000003,0.5351899999999999,1.2278
53642,429.14,0.76002,0.30516,0.35986,0.52493,1.219
53643,429.14,0.77028,0.29830999999999996,0.37988,0.50978,1.2111
53644,429.15,0.7854300000000001,0.28976,0.40479,0.5,1.2014
53645,429.16,0.79032,0.28121,0.43018,0.48485,1.1916
53646,429.17,0.80499,0.27095,0.45996000000000004,0.46481000000000006,1.1818
53647,429.18,0.81525,0.26093,0.49023,0.45015,1.172
53648,429.18,0.8250200000000001,0.24896,0.5249,0.43011000000000005,1.1623
53649,429.19,0.8304,0.23723000000000002,0.56006,0.41007,1.1525
53650,429.2,0.8304,0.22429000000000002,0.6001,0.37977,1.1427
53651,429.21,0.81525,0.21134,0.625,0.3651,1.1329
53652,429.22,0.8001,0.19935999999999998,0.6401399999999999,0.35973,1.1232
53653,429.22,0.7654,0.18764,0.6049800000000001,0.36999,1.1144
53654,429.23,0.7199399999999999,0.1764,0.5498,0.40469,1.1056
53655,429.24,0.67009,0.16516,0.47021,0.44477,1.1017
53656,429.25,0.62512,0.15197,0.39502,0.49022,1.0987
53657,429.26,0.58016,0.13877,0.31982,0.5351899999999999,1.0938
53658,429.26,0.55523,0.12410999999999998,0.2749,0.565,1.089
53659,429.27,0.5351899999999999,0.10945999999999999,0.24511999999999998,0.5899300000000001,1.0841
53660,429.28,0.52493,0.09601799999999999,0.22021,0.6002,1.0792
53661,429.29,0.51515,0.082824,0.20508,0.60997,1.0743
53662,429.3,0.51515,0.070364,0.20508,0.6148600000000001,1.0704
53663,429.3,0.51515,0.057904,0.20508,0.6148600000000001,1.0674
53664,429.31,0.52004,0.043977999999999996,0.20508,0.6202300000000001,1.0645
53665,429.32,0.52004,0.030295999999999997,0.20995999999999998,0.6148600000000001,1.0616
53666,429.33,0.52004,0.015636,0.20995999999999998,0.60997,1.0587
53667,429.34,0.52493,0.00097728,0.21484,0.6050800000000001,1.0577
53668,429.34,0.52493,0.00024432,0.22021,0.6050800000000001,1.0567
53669,429.35,0.52493,-0.00048864,0.22021,0.6002,1.0528
53670,429.36,0.52004,-0.00048864,0.22021,0.6050800000000001,1.0459
53671,429.37,0.52004,-0.00048864,0.22021,0.6002,1.0401
53672,429.38,0.52004,-0.00048864,0.22021,0.6002,1.0401
53673,429.38,0.52004,-0.00048864,0.2251,0.6002,1.0547
53674,429.39,0.50978,-0.00048864,0.2251,0.6002,1.0938
53675,429.4,0.52004,-0.00048864,0.2251,0.6002,1.1662
53676,429.41,0.51515,-0.00048864,0.2251,0.6002,1.2766
53677,429.42,0.52004,-0.00048864,0.2251,0.59531,1.4242
53678,429.42,0.51515,-0.00048864,0.2251,0.59531,1.6022
53679,429.43,0.52493,-0.00048864,0.24023000000000003,0.5899300000000001,1.8016
53680,429.44,0.54985,-0.00048864,0.28026999999999996,0.565,1.9814
53681,429.45,0.58504,-0.00048864,0.31982,0.54008,2.1447
53682,429.46,0.6050800000000001,-0.00048864,0.35498,0.52004,2.3177
53683,429.46,0.62512,-0.00048864,0.37988,0.49511000000000005,2.4819
53684,429.47,0.6300100000000001,-0.00048864,0.40479,0.47996000000000005,2.6256
53685,429.48,0.6050800000000001,-0.00048864,0.41503999999999996,0.47018999999999994,2.7449
53686,429.49,0.6002,-0.00048864,0.4502,0.44477,2.8397
53687,429.5,0.56989,-0.00048864,0.3999,0.47018999999999994,2.9101
53688,429.5,0.54008,-0.00048864,0.34521,0.50978,2.9589
53689,429.51,0.51515,-0.00048864,0.28515999999999997,0.56012,2.9892
53690,429.52,0.5,-0.00048864,0.2251,0.6002,3.0039
53691,429.53,0.49511000000000005,-0.00048864,0.19530999999999998,0.6202300000000001,3.0059
53692,429.54,0.48485,-0.00048864,0.18506,0.62512,2.9961
53693,429.54,0.49022,-0.00048864,0.18506,0.62512,2.9765
53694,429.55,0.49022,-0.00048864,0.18018,0.6300100000000001,2.9531
53695,429.56,0.49511000000000005,-0.00048864,0.18506,0.62512,2.9238
53696,429.57,0.5,-0.00048864,0.19530999999999998,0.6202300000000001,2.8895
53697,429.58,0.50489,-0.00048864,0.18994,0.6202300000000001,2.8514
53698,429.58,0.50978,-0.00048864,0.2002,0.6202300000000001,2.8094
53699,429.59,0.50978,-0.00048864,0.16992000000000002,0.6300100000000001,2.7634
53700,429.6,0.54497,-0.00048864,0.064941,0.70528,2.7136
53701,429.61,0.65494,-0.00048864,0.030273,0.71505,2.6608
53702,429.62,0.8704799999999999,-0.00048864,0.81006,0.15982000000000002,2.6051
53703,429.62,1.0753,-0.00048864,1.5,-0.45064,2.5464
53704,429.63,1.1706,-0.00048864,1.5,-0.50049,2.4839
53705,429.64,0.54985,-0.00048864,1.3398,-0.095308,2.4233
53706,429.65,0.42473,-0.00048864,0.70996,0.29472,2.3627
53707,429.66,0.55523,-0.00048864,0.44482,0.47018999999999994,2.2942
53708,429.66,0.59531,-0.00048864,0.28515999999999997,0.56989,2.219
53709,429.67,0.58504,-0.00048864,0.21484,0.6148600000000001,2.1398
53710,429.68,0.58504,-0.00048864,0.17529,0.64027,2.0577
53711,429.69,0.58504,-0.00048864,0.1499,0.65005,1.9834
53712,429.7,0.5899300000000001,-0.00048864,0.14014000000000001,0.6603100000000001,1.9159
53713,429.7,0.59531,-0.00048864,0.14014000000000001,0.6603100000000001,1.8456
53714,429.71,0.6002,-0.00048864,0.14502,0.6603100000000001,1.7781
53715,429.72,0.6002,-0.00048864,0.1499,0.65494,1.7165
53716,429.73,0.6050800000000001,-0.00048864,0.15527,0.6451600000000001,1.6618
53717,429.74,0.6148600000000001,-0.00048864,0.16504000000000002,0.64027,1.6197
53718,429.74,0.62512,-0.00048864,0.17529,0.64027,1.5865
53719,429.75,0.6349,-0.00048864,0.18994,0.62512,1.5543
53720,429.76,0.6451600000000001,-0.00048864,0.2002,0.6202300000000001,1.5259
53721,429.77,0.65494,-0.00048864,0.21484,0.6148600000000001,1.5005
